,5 digit NTD ID,agency_name,month_year,trips_num,VOMS,VRM,VRH,date_col,NTD ID,Agency,Mode VOMS_new,VOM_CAT
155,40063,Brevard Board of County Commissioners,JUN02,0.0,17.0,0.0,0.0,2002-06-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
156,40074,Pasco County Board of County Commissioners,JUN02,31742.0,14.0,50523.0,2792.0,2002-06-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
157,40077,South Florida Regional Transportation Authority,JUN02,0.0,0.0,0.0,0.0,2002-06-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
158,40097,"Council on Aging of St. Lucie, Inc.",JUN02,699.0,3.0,10006.0,660.0,2002-06-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
159,40104,Indian River County,JUN02,13000.0,8.0,19000.0,17000.0,2002-06-01,40104,Indian River County,15,10-49 peak vehicles
160,40120,"City of Ocala, Florida",JUN02,15198.0,5.0,26597.0,1573.0,2002-06-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
161,40128,Okaloosa County Board of County Commissioners,JUN02,1985.0,3.0,10516.0,680.0,2002-06-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
162,40140,Collier County,JUN02,0.0,0.0,0.0,0.0,2002-06-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
163,40146,Hernando County Board of County Commissioners,JUN02,0.0,0.0,0.0,0.0,2002-06-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
164,40155,"St Johns County, Florida",JUN02,0.0,0.0,0.0,0.0,2002-06-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
165,40158,Lake County Board of County Commissioners,JUN02,0.0,0.0,0.0,0.0,2002-06-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
166,40185,Bay County Transportation Planning Organization,JUN02,0.0,0.0,0.0,0.0,2002-06-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
167,40192,Martin County,JUN02,0.0,0.0,0.0,0.0,2002-06-01,40192,Martin County,12,10-49 peak vehicles
168,40026,Manatee County Board of County Commissioners,JUL02,92231.0,23.0,76028.0,5952.0,2002-07-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
169,40027,Pinellas Suncoast Transit Authority,JUL02,731850.0,137.0,643738.0,43919.0,2002-07-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
170,40028,Lee County Transit,JUL02,163518.0,39.0,210024.0,14484.0,2002-07-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
171,40029,Broward County Board of County Commissioners,JUL02,2675038.0,257.0,1289811.0,94826.0,2002-07-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
172,40030,"City of Gainesville, FL",JUL02,0.0,72.0,0.0,0.0,2002-07-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
173,40031,Lakeland Area Mass Transit District,JUL02,0.0,25.0,0.0,0.0,2002-07-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
174,40032,County of Volusia,JUL02,209838.0,48.0,214892.0,14300.0,2002-07-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
175,40034,County of Miami-Dade ,JUL02,5226978.0,547.0,3215404.0,165614.0,2002-07-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
176,40035,Central Florida Regional Transportation Authority,JUL02,1673970.0,197.0,1051498.0,75643.0,2002-07-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
177,40036,City of Tallahassee,JUL02,273012.0,48.0,146824.0,11745.0,2002-07-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
178,40037,"Board of County Commissioners, Palm Beach County",JUL02,509739.0,114.0,547994.0,34010.0,2002-07-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
179,40038,"Escambia County Board of County Commissioners, FL",JUL02,131822.0,38.0,129690.0,8756.0,2002-07-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
180,40040,Jacksonville Transportation Authority,JUL02,645994.0,139.0,840200.0,51377.0,2002-07-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
181,40041,Hillsborough Area Regional Transit Authority,JUL02,625294.0,171.0,534368.0,44456.0,2002-07-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
182,40046,Sarasota County ,JUL02,129612.0,29.0,141735.0,9090.0,2002-07-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
183,40063,Brevard Board of County Commissioners,JUL02,0.0,17.0,0.0,0.0,2002-07-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
184,40074,Pasco County Board of County Commissioners,JUL02,34164.0,14.0,57379.0,3187.0,2002-07-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
185,40077,South Florida Regional Transportation Authority,JUL02,0.0,0.0,0.0,0.0,2002-07-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
186,40097,"Council on Aging of St. Lucie, Inc.",JUL02,960.0,3.0,11719.0,726.0,2002-07-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
187,40104,Indian River County,JUL02,12200.0,8.0,17790.0,16500.0,2002-07-01,40104,Indian River County,15,10-49 peak vehicles
188,40120,"City of Ocala, Florida",JUL02,16549.0,5.0,27689.0,1636.0,2002-07-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
189,40128,Okaloosa County Board of County Commissioners,JUL02,2664.0,3.0,11499.0,748.0,2002-07-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
190,40140,Collier County,JUL02,0.0,0.0,0.0,0.0,2002-07-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
191,40146,Hernando County Board of County Commissioners,JUL02,0.0,0.0,0.0,0.0,2002-07-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
192,40155,"St Johns County, Florida",JUL02,0.0,0.0,0.0,0.0,2002-07-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
193,40158,Lake County Board of County Commissioners,JUL02,0.0,0.0,0.0,0.0,2002-07-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
194,40185,Bay County Transportation Planning Organization,JUL02,0.0,0.0,0.0,0.0,2002-07-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
195,40192,Martin County,JUL02,0.0,0.0,0.0,0.0,2002-07-01,40192,Martin County,12,10-49 peak vehicles
196,40026,Manatee County Board of County Commissioners,AUG02,89774.0,23.0,78730.0,5952.0,2002-08-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
197,40027,Pinellas Suncoast Transit Authority,AUG02,764612.0,137.0,653487.0,44648.0,2002-08-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
198,40028,Lee County Transit,AUG02,171798.0,39.0,217493.0,14999.0,2002-08-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
199,40029,Broward County Board of County Commissioners,AUG02,2916445.0,257.0,1304705.0,95869.0,2002-08-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
200,40030,"City of Gainesville, FL",AUG02,0.0,72.0,0.0,0.0,2002-08-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
201,40031,Lakeland Area Mass Transit District,AUG02,0.0,25.0,0.0,0.0,2002-08-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
202,40032,County of Volusia,AUG02,220757.0,54.0,216706.0,14439.0,2002-08-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
203,40034,County of Miami-Dade ,AUG02,5363902.0,547.0,3370339.0,176963.0,2002-08-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
204,40035,Central Florida Regional Transportation Authority,AUG02,1836173.0,203.0,1119799.0,80571.0,2002-08-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
205,40036,City of Tallahassee,AUG02,311900.0,48.0,146788.0,11340.0,2002-08-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
206,40037,"Board of County Commissioners, Palm Beach County",AUG02,572249.0,114.0,563599.0,35008.0,2002-08-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
207,40038,"Escambia County Board of County Commissioners, FL",AUG02,128563.0,39.0,122771.0,9011.0,2002-08-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
208,40040,Jacksonville Transportation Authority,AUG02,700396.0,139.0,840200.0,51377.0,2002-08-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
209,40041,Hillsborough Area Regional Transit Authority,AUG02,692158.0,171.0,542728.0,45131.0,2002-08-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
210,40046,Sarasota County ,AUG02,136724.0,29.0,147731.0,9416.0,2002-08-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
211,40063,Brevard Board of County Commissioners,AUG02,0.0,17.0,0.0,0.0,2002-08-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
212,40074,Pasco County Board of County Commissioners,AUG02,34934.0,14.0,55155.0,3067.0,2002-08-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
213,40077,South Florida Regional Transportation Authority,AUG02,0.0,0.0,0.0,0.0,2002-08-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
214,40097,"Council on Aging of St. Lucie, Inc.",AUG02,1075.0,3.0,11813.0,726.0,2002-08-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
215,40104,Indian River County,AUG02,12300.0,8.0,18010.0,16590.0,2002-08-01,40104,Indian River County,15,10-49 peak vehicles
216,40120,"City of Ocala, Florida",AUG02,17117.0,5.0,29812.0,1699.0,2002-08-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
217,40128,Okaloosa County Board of County Commissioners,AUG02,2825.0,3.0,11387.0,748.0,2002-08-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
218,40140,Collier County,AUG02,0.0,0.0,0.0,0.0,2002-08-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
219,40146,Hernando County Board of County Commissioners,AUG02,0.0,0.0,0.0,0.0,2002-08-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
220,40155,"St Johns County, Florida",AUG02,0.0,0.0,0.0,0.0,2002-08-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
221,40158,Lake County Board of County Commissioners,AUG02,0.0,0.0,0.0,0.0,2002-08-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
222,40185,Bay County Transportation Planning Organization,AUG02,0.0,0.0,0.0,0.0,2002-08-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
223,40192,Martin County,AUG02,0.0,0.0,0.0,0.0,2002-08-01,40192,Martin County,12,10-49 peak vehicles
224,40026,Manatee County Board of County Commissioners,SEP02,78874.0,23.0,72791.0,5670.0,2002-09-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
225,40027,Pinellas Suncoast Transit Authority,SEP02,727701.0,137.0,606183.0,41441.0,2002-09-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
226,40028,Lee County Transit,SEP02,152915.0,39.0,195209.0,13462.0,2002-09-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
227,40029,Broward County Board of County Commissioners,SEP02,2740449.0,258.0,1215829.0,89382.0,2002-09-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
228,40030,"City of Gainesville, FL",SEP02,0.0,72.0,0.0,0.0,2002-09-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
229,40031,Lakeland Area Mass Transit District,SEP02,0.0,25.0,0.0,0.0,2002-09-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
230,40032,County of Volusia,SEP02,201952.0,55.0,191657.0,12782.0,2002-09-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
231,40034,County of Miami-Dade ,SEP02,5178007.0,547.0,3084868.0,161457.0,2002-09-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
232,40035,Central Florida Regional Transportation Authority,SEP02,1799031.0,203.0,1061604.0,75902.0,2002-09-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
233,40036,City of Tallahassee,SEP02,463911.0,48.0,143823.0,11982.0,2002-09-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
234,40037,"Board of County Commissioners, Palm Beach County",SEP02,538320.0,114.0,514643.0,31945.0,2002-09-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
235,40038,"Escambia County Board of County Commissioners, FL",SEP02,104372.0,39.0,118288.0,7933.0,2002-09-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
236,40040,Jacksonville Transportation Authority,SEP02,678584.0,139.0,840200.0,51377.0,2002-09-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
237,40041,Hillsborough Area Regional Transit Authority,SEP02,630119.0,171.0,495946.0,41173.0,2002-09-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
238,40046,Sarasota County ,SEP02,122867.0,29.0,129150.0,8382.0,2002-09-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
239,40063,Brevard Board of County Commissioners,SEP02,0.0,17.0,0.0,0.0,2002-09-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
240,40074,Pasco County Board of County Commissioners,SEP02,33426.0,14.0,51985.0,2923.0,2002-09-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
241,40077,South Florida Regional Transportation Authority,SEP02,0.0,0.0,0.0,0.0,2002-09-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
242,40097,"Council on Aging of St. Lucie, Inc.",SEP02,1011.0,3.0,10738.0,660.0,2002-09-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
243,40104,Indian River County,SEP02,13000.0,8.0,18860.0,17010.0,2002-09-01,40104,Indian River County,15,10-49 peak vehicles
244,40120,"City of Ocala, Florida",SEP02,15363.0,5.0,26500.0,1510.0,2002-09-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
245,40128,Okaloosa County Board of County Commissioners,SEP02,2284.0,3.0,10307.0,680.0,2002-09-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
246,40140,Collier County,SEP02,0.0,0.0,0.0,0.0,2002-09-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
247,40146,Hernando County Board of County Commissioners,SEP02,0.0,0.0,0.0,0.0,2002-09-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
248,40155,"St Johns County, Florida",SEP02,0.0,0.0,0.0,0.0,2002-09-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
249,40158,Lake County Board of County Commissioners,SEP02,0.0,0.0,0.0,0.0,2002-09-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
250,40185,Bay County Transportation Planning Organization,SEP02,0.0,0.0,0.0,0.0,2002-09-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
251,40192,Martin County,SEP02,0.0,0.0,0.0,0.0,2002-09-01,40192,Martin County,12,10-49 peak vehicles
252,40026,Manatee County Board of County Commissioners,OCT02,95956.0,23.0,79529.0,5670.0,2002-10-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
253,40027,Pinellas Suncoast Transit Authority,OCT02,816719.0,137.0,658431.0,44970.0,2002-10-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
254,40028,Lee County Transit,OCT02,181466.0,39.0,0.0,0.0,2002-10-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
255,40029,Broward County Board of County Commissioners,OCT02,3177964.0,261.0,1341060.0,100428.0,2002-10-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
256,40030,"City of Gainesville, FL",OCT02,0.0,72.0,0.0,0.0,2002-10-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
257,40031,Lakeland Area Mass Transit District,OCT02,0.0,25.0,0.0,0.0,2002-10-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
258,40032,County of Volusia,OCT02,224309.0,56.0,208607.0,13867.0,2002-10-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
259,40034,County of Miami-Dade ,OCT02,5729854.0,547.0,3333784.0,174069.0,2002-10-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
260,40035,Central Florida Regional Transportation Authority,OCT02,2010639.0,203.0,1147885.0,82130.0,2002-10-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
